,ID,Count
548,18836,470.84473606416054
549,18837,439.48373983386324
550,18838,441.07813177306934
551,18839,430.65219491843504
552,18840,384.48546380715584
553,18841,306.83951536557726
554,18842,259.6807388657729
555,18843,214.56491718680914
556,18844,180.59993921223258
557,18845,161.6667358391583
558,18846,173.8356406415566
559,18847,201.60342790542273
560,18848,232.15892609538594
561,18849,300.0000579218938
562,18850,425.8160113364687
563,18851,472.07288136018303
564,18852,477.0743627275922
565,18853,421.93508043935367
566,18854,451.15138416481955
567,18855,445.4529750658863
568,18856,434.08348736729533
569,18857,444.195772099215
570,18858,455.12797180939856
571,18859,482.93675482217805
572,18860,464.08554294692965
573,18861,433.1747482663858
574,18862,434.7462519747247
575,18863,424.46998424715264
576,18864,533.5406274001662
577,18865,425.79333407887884
578,18866,360.3523081633978
579,18867,297.74623831119254
580,18868,250.6139085769335
581,18869,224.3407873350037
582,18870,241.22726475538533
583,18871,279.7599117157611
584,18872,322.1609937056238
585,18873,416.3023942148692
586,18874,590.8939692956668
587,18875,655.0834427016082
588,18876,662.0238702545107
589,18877,585.5085009212837
590,18878,626.051217063648
591,18879,618.1436807533739
592,18880,602.3665339664485
593,18881,616.3990924067426
594,18882,631.5694258557094
595,18883,670.1589615665191
596,18884,643.999617825456
597,18885,601.1054999985023
598,18886,603.2862354317913
599,18887,589.026121989763
600,18888,527.2974623483148
601,18889,420.81096174186325
602,18890,356.1356865583249
603,18891,294.2621945216829
604,18892,247.681378390508
605,18893,221.7156890926833
606,18894,238.40457131550045
607,18895,276.4863328840166
608,18896,318.3912634288999
609,18897,411.43107903268907
610,18898,583.9796906278315
611,18899,647.4180582013689
612,18900,654.2772731295565
613,18901,578.6572396999484
614,18902,618.7255498542243
615,18903,610.910542681945
616,18904,595.3180103861746
617,18905,609.186368437701
618,18906,624.1791879528648
619,18907,662.3171725945631
620,18908,636.4639294431015
621,18909,594.0717322639758
622,18910,596.2269500692806
623,18911,582.1336997250272
624,18912,542.5007624424329
625,18913,432.94399061282314
626,18914,366.40396604682815
627,18915,302.7465070191166
628,18916,254.82264985922654
629,18917,228.10830502115445
630,18918,245.27836931440845
631,18919,284.4581229852579
632,18920,327.571277123063
633,18921,423.2936625063961
634,18922,600.817280640014
635,18923,666.0847344667002
636,18924,673.1417176574143
637,18925,595.3413701860175
638,18926,636.5649495896971
639,18927,628.5246162822441
640,18928,612.4825124170145
641,18929,626.7507297971464
642,18930,642.1758296675595
643,18931,681.4134274629233
644,18932,654.8147708738787
645,18933,611.2003009902855
646,18934,613.4176590966575
647,18935,598.9180652184697
648,18936,526.414701803546
649,18937,420.1064726434755
650,18938,355.5394717931756
651,18939,293.7695635615718
652,18940,247.26672942264963
653,18941,221.34450986945023
654,18942,238.0054528590744
655,18943,276.02346089379154
656,18944,317.85823745167943
657,18945,410.74229300697186
658,18946,583.0020370894727
659,18947,646.3342010646293
660,18948,653.1819328267882
661,18949,577.6884965964315
662,18950,617.6897274912279
663,18951,609.8878035982765
664,18952,594.3213751116207
665,18953,608.1665158329249
666,18954,623.1342355316324
667,18955,661.20837251522
668,18956,635.3984108597604
669,18957,593.0771834116648
670,18958,595.2287931183541
671,18959,581.1591366015696
672,18960,513.7302518852591
673,18961,409.98361799230923
674,18962,346.97241884331754
675,18963,286.69091377510665
676,18964,241.30860850567205
677,18965,216.01100884733287
678,18966,232.27049098067917
679,18967,269.37241989135737
680,18968,310.19914875173004
681,18969,400.84507693926093
682,18970,568.9540629041308
683,18971,630.7601797164567
684,18972,637.442909037967
685,18973,563.7685570918115
686,18974,602.8059212704686
687,18975,595.191991961535
688,18976,580.0006509902337
689,18977,593.512180219516
690,18978,608.1192388457671
691,18979,645.2759442262941
692,18980,620.0878975076512
693,18981,578.7864392419258
694,18982,580.8862039194495
695,18983,567.1555688107737
696,18984,398.51312351549643
697,18985,318.03432170233725
698,18986,269.1549931107827
699,18987,222.3931549928409
700,18988,187.18899063053755
701,18989,167.56502373294285
702,18990,180.1779017714187
703,18991,208.9587756334988
704,18992,240.62906793448875
705,18993,310.94533185589495
706,18994,441.3515846355072
707,18995,489.29610137917933
708,18996,494.48005799016437
709,18997,437.329060926437
710,18998,467.61129927148033
711,18999,461.70498805076795
712,19000,449.9206932410973
713,19001,460.4019169900831
714,19002,471.73296969168933
715,19003,500.55633500140067
716,19004,481.0173509990676
717,19005,448.97879948527566
718,19006,450.6076383111316
719,19007,439.95644877162215
720,19008,392.9132758045299
721,19009,313.56535025998426
722,19010,265.3728667939112
723,19011,219.2681191372203
724,19012,184.55863850699004
725,19013,165.21042470164525
726,19014,177.64606843579156
727,19015,206.022517697762
728,19016,237.24778371634795
729,19017,306.57597385466147
730,19018,435.1497771789543
731,19019,482.4205846355344
732,19020,487.5316970518146
733,19021,431.1837773805293
734,19022,461.0404941728983
735,19023,455.2171775674643
736,19024,443.5984739326417
737,19025,453.93241706938284
738,19026,465.1042474874814
739,19027,493.52259111352
740,19028,474.25816603631046
741,19029,442.6698155291367
742,19030,444.27576615173837
743,19031,433.77424555872614
744,19032,541.9684333198027
745,19033,432.5191641229333
746,19034,366.044431986644
747,19035,302.44943686987796
748,19036,254.57260501686514
749,19037,227.8844736419507
750,19038,245.03768980172086
751,19039,284.1789983212629
752,19040,327.2498476567435
753,19041,422.8783054053987
754,19042,600.227728407084
755,19043,665.4311385146876
756,19044,672.4811970374006
757,19045,594.7571911927386
758,19046,635.9403199401706
759,19047,627.9078762134732
760,19048,611.8815136700387
761,19049,626.1357303553048
762,19050,641.5456943393764
763,19051,680.744790223859
764,19052,654.1722335788245
765,19053,610.6005604138619
766,19054,612.8157427365722
767,19055,598.3303765915455
768,19056,535.7252737386017
769,19057,427.53679615178305
770,19058,361.8278140764378
771,19059,298.9653961333047
772,19060,251.64007740010544
773,19061,225.259377699905
774,19062,242.21499883525595
775,19063,280.90542235803224
776,19064,323.48012068329234
777,19065,418.0069944917687
778,19066,593.3134557979706
779,19067,657.7657607313362
780,19068,664.7346067004979
781,19069,587.9059359749056
782,19070,628.6146591499532
783,19071,620.6747444801708
784,19072,604.8329962661206
785,19073,618.9230127065016
786,19074,634.155462912319
787,19075,672.9030081233674
788,19076,646.6365517997101
789,19077,603.5667988427613
790,19078,605.7564635598476
791,19079,591.4379603663797
792,19080,550.9285689109811
793,19081,439.669821094938
794,19082,372.09609024080817
795,19083,307.4497058841263
796,19084,258.7813465569922
797,19085,231.65199155890537
798,19086,249.08879460892092
799,19087,288.8772098785794
800,19088,332.66013140562507
801,19089,429.8695741252217
802,19090,610.1510403593486
803,19091,676.4324309537358
804,19092,683.5990451214008
805,19093,604.5900610598492
806,19094,646.4540531103073
807,19095,638.2888123782956
808,19096,621.9974927403252
809,19097,636.487368379866
810,19098,652.1520988009912
811,19099,691.9992568097292
812,19100,664.9873872898003
813,19101,620.6953620240683
814,19102,622.9471670221052
815,19103,608.2223204262478
816,19104,534.8425127020682
817,19105,426.83230666094124
818,19106,361.2315989791515
819,19107,298.4727648987606
820,19108,251.22542820125597
821,19109,224.88819826989683
822,19110,241.81588015649055
823,19111,280.4425501099522
824,19112,322.9470944091358
825,19113,417.3182080823452
826,19114,592.3358017149843
827,19115,656.6819029908055
828,19116,663.6392657875415
829,19117,586.9371923317251
830,19118,627.5788362099249
831,19119,619.6520048267587
832,19120,603.8363604363649
833,19121,617.90315953359
834,19122,633.1105099089685
835,19123,671.7942074263382
836,19124,645.5710326227937
837,19125,602.5722494364109
838,19126,604.7583060528715
839,19127,590.4633967000161
840,19128,522.1580587981766
841,19129,416.70944882905394
842,19130,352.66454333742377
843,19131,291.3941128880998
844,19132,245.2673054121662
845,19133,219.55469557193018
846,19134,236.08091647610223
847,19135,273.7915070176821
848,19136,315.28800330260987
849,19137,407.4209889048117
850,19138,578.2878231156024
851,19139,641.1078767490908
852,19140,647.9002370533324
853,19141,573.017248453295
854,19142,612.6950253124971
855,19143,604.9561885724189
856,19144,589.5156318152366
857,19145,603.2488193156148
858,19146,618.0955085052132
859,19147,655.8617741312543
860,19148,630.2605144599398
861,19149,588.2815007763504
862,19150,590.4157123473552
863,19151,576.4598245091333
864,19152,406.9409340156852
865,19153,324.7601554019121
866,19154,274.84712002772494
867,19155,227.09635610773688
868,19156,191.14768922203936
869,19157,171.10871196590006
870,19158,183.98832888873818
871,19159,213.37786464079494
872,19160,245.7179246514246
873,19161,317.5212466204632
874,19162,450.6853488198665
875,19163,499.64380281628024
876,19164,504.9373904566607
877,19165,446.5777562245987
878,19166,477.5004075227769
879,19167,471.4691888177534
880,19168,459.4356781161239
881,19169,470.13856023055394
882,19170,481.7092435975053
883,19171,511.1421694121883
884,19172,491.1899722813007
885,19173,458.4738650612454
886,19174,460.1371507952448
887,19175,449.26070843031073
888,19176,401.3410830771981
889,19177,320.2911813838289
890,19178,271.0649915309923
891,19179,223.97131845097493
892,19180,188.5173355824657
893,19181,168.75411157750898
894,19182,181.4564940938671
895,19183,210.4416050127206
896,19184,242.33663848445144
897,19185,313.15188610091263
898,19186,444.48353778884837
899,19187,492.76828210987185
900,19188,497.9890255135632
901,19189,440.4324691368039
902,19190,470.9295986370547
903,19191,464.98137459514425
904,19192,453.11345516380266
905,19193,463.6690565811015
906,19194,475.0805175727761
907,19195,504.1084214703486
908,19196,484.43078342282905
909,19197,452.16487746886907
910,19198,453.8052749864223
911,19199,443.07850165424856
912,19200,550.39624349735
913,19201,439.2449975650235
914,19202,371.7365586856748
915,19203,307.1526378047216
916,19204,258.5313034568163
917,19205,231.42816173924507
918,19206,248.848116773166
919,19207,288.59808715938334
920,19208,332.338704178863
921,19209,429.4542199182217
922,19210,609.5614922341192
923,19211,675.7788395556481
924,19212,682.9385291035595
925,19213,604.0058861368332
926,19214,645.8294278128832
927,19215,637.6720766066564
928,19216,621.3964981808036
929,19217,635.8723732230283
930,19218,651.5219678632712
931,19219,691.3306242293897
932,19220,664.3448544716198
933,19221,620.0956256263325
934,19222,622.3452548558676
935,19223,607.6346358940397
936,19224,544.1530813025253
937,19225,434.26262750806455
938,19226,367.5199390102321
939,19227,303.6685956095964
940,19228,255.59877461238906
941,19229,228.8030646982344
942,19230,246.02542462501538
943,19231,285.32450982570936
944,19232,328.5689756272608
945,19233,424.5829069652758
946,19234,602.6472167304287
947,19235,668.1134585632782
948,19236,675.1919355236396
949,19237,597.1546280508041
950,19238,638.5037639558657
951,19239,630.4389418452901
952,19240,614.3479778261083
953,19241,628.6596525547072
954,19242,644.1317333423821
955,19243,683.4888388460301
956,19244,656.8091695377824
957,19245,613.061861110632
958,19246,615.2859727238603
959,19247,600.7422167834465
960,19248,559.356378827204
961,19249,446.39565432847746
962,19250,377.788216763341
963,19251,312.15290667313576
964,19252,262.7400448741944
965,19253,235.19567954631913
966,19254,252.89922146221463
967,19255,293.2962985796753
968,19256,337.7489877699523
969,19257,436.4454884341425
970,19258,619.4848038969681
971,19259,686.7801316738407
972,19260,694.0563768633049
973,19261,613.8387557171657
974,19262,656.3431606763842
975,19263,648.0530124687161
976,19264,631.512476956055
977,19265,646.2240109456814
978,19266,662.1283720155476
979,19267,702.5850904870206
980,19268,675.1600078671688
981,19269,630.1904269421216
982,19270,632.4766788459149
983,19271,617.5265794402411
984,19272,543.2703205017995
985,19273,433.5581382054097
986,19274,366.9237240722099
987,19275,303.1759645066466
988,19276,255.18412552430289
989,19277,228.43188536737765
990,19278,245.6263060528646
991,19279,284.86163770127416
992,19280,328.035949495489
993,19281,423.8941207398444
994,19282,601.6695629085983
995,19283,667.0296011122732
996,19284,674.0965949032764
997,19285,596.1858846663995
998,19286,637.4679412925318
999,19287,629.4162024650775
1000,19288,613.3513422625791
1001,19289,627.6397996542241
1002,19290,643.0867806181648
1003,19291,682.3800384451895
1004,19292,655.7436506454932
1005,19293,612.0673119699507
1006,19294,614.2878154835173
1007,19295,599.7676533774135
1008,19296,530.5858685027446
1009,19297,423.4352818936817
1010,19298,358.3566697170052
1011,19299,296.09731355899373
1012,19300,249.22600362995013
1013,19301,223.09838347034827
1014,19302,239.89134323370135
1015,19303,278.2105956077976
1016,19304,320.3768595391362
1017,19305,413.9969030485859
1018,19306,587.6215864188149
1019,19307,651.455577209325
1020,19308,658.3575685326123
1021,19309,582.2659428783409
1022,19310,622.5841326302202
1023,19311,614.7203884176226
1024,19312,599.0306157920085
1025,19313,612.9854616369055
1026,19314,628.0717814692268
1027,19315,666.4476075426945
1028,19316,640.4331347818345
1029,19317,597.776565455946
1030,19318,599.9452239318421
1031,19319,585.7640832894606
1032,19320,415.36874200633736
1033,19321,331.4859870987455
1034,19322,280.53924524973104
1035,19323,231.7995558221677
1036,19324,195.10638663476539
1037,19325,174.65239914365844
1038,19326,187.7987548714325
1039,19327,217.79695233222554
1040,19328,250.80677985305914
1041,19329,324.0971594269312
1042,19330,460.0191102249247
1043,19331,509.9915011721615
1044,19332,515.3947198092926
1045,19333,455.8264487687902
1046,19334,487.38951282940855
1047,19335,481.2333866772674
1048,19336,468.9506601578875
1049,19337,479.8752005717589
1050,19338,491.68551453270095
1051,19339,521.7280006708478
1052,19340,501.36259053444746
1053,19341,467.96892780988355
1054,19342,469.66666044176907
1055,19343,458.5649653184839
1056,19344,409.76889261034387
1057,19345,327.0170143116529
1058,19346,276.7571177947956
1059,19347,228.67451902620553
1060,19348,192.47603371972951
1061,19349,172.29779940384822
1062,19350,185.26692077396186
1063,19351,214.86069351295163
1064,19352,247.42549461747012
1065,19353,319.7278001109324
1066,19354,453.81730090221157
1067,19355,503.1159823596332
1068,19356,508.4463567801405
1069,19357,449.6811633737308
1070,19358,480.8187057536328
1071,19359,474.7455742417436
1072,19360,462.6284389470392
1073,19361,473.40569870434825
1074,19362,485.05679033387173
